date,nasdaq,PIH,FLWS,FCCY,SRCE,FUBC,VNET,TWOU,DGLD,JOBS,EGHT,AAON,DOX,UHAL,MTGE,CRMT,FOLD,BCOM,BOSC,CFFI,CHRW,KOOL,PLCE,JRJC,CHOP,HGSH,HTHT,IMOS,DJCO,SATS,WATT,INBK,FTLB,QABA,GOOG,oil_price,tbonds_rate,sp500
2008-05-02,2476.98999,,8.6400,7.5205,13.6781,9.7651,,,,9.0000,1.1400,4.8334,28.5944,54.1779,,14.2100,10.4000,6.3859,30.9980,17.8643,50.5314,1336.0000,24.6535,226.6000,5.5800,0.0900,,10.0952,41.0000,16.1581,,6.2946,,,,106.93,3.89,1413.9000
2008-05-05,2464.1201170000004,,8.4200,7.4648,13.6714,9.7651,,,,9.1100,1.1200,4.8205,28.4867,53.3137,,14.2600,10.3200,7.1174,30.9980,17.8643,50.7552,1272.0000,24.3607,218.3000,5.5800,0.0900,,9.8592,41.0000,15.8172,,6.2946,,,,111.55,3.88,1407.4900
2008-05-06,2483.310059,,8.4200,6.9579,14.3240,9.7651,,,,9.0050,1.1300,4.8205,29.0163,53.4866,,14.0200,10.5000,7.0695,30.9980,19.0396,51.9286,1208.6400,25.3765,238.4000,5.5800,0.0900,,9.7913,41.0100,16.1632,,6.2946,,,,114.69,3.93,1418.2600
2008-05-07,2438.48999,,8.1800,7.4648,13.7656,9.7651,,,,8.9700,1.1500,4.7218,28.4867,52.4041,,14.0800,9.8800,7.0755,30.9980,19.0396,49.2422,1240.0000,25.1934,215.0000,5.5800,0.0900,,9.6562,41.0100,15.8681,,6.2946,,,,115.97,3.87,1392.5699
2008-05-08,2451.23999,,7.8000,7.3924,13.6377,9.1879,,,,8.9900,1.1600,4.9399,28.6662,52.9135,,14.1000,9.8600,6.9256,31.4000,19.0396,49.6668,1240.0000,26.3007,219.0000,5.5500,0.0900,,9.3861,41.0100,15.8223,,6.4481,,,,116.87,3.79,1397.6801
2008-05-09,2445.52002,,7.8700,7.3813,13.5435,8.6587,,,,8.9950,1.1600,5.2594,28.4239,51.3944,,14.1600,9.9400,6.9196,28.2000,19.0459,49.3426,1208.0000,26.9047,218.7000,5.5500,0.0900,,9.8926,41.5000,15.5730,,6.4481,,,,119.07,3.77,1388.2800
2008-05-12,2488.48999,,7.9500,7.2476,14.1760,,,,,9.0200,1.1600,5.2230,28.6124,52.7134,,14.3000,10.4500,7.0455,29.8000,19.0459,50.1145,1200.0000,27.3165,223.9000,5.5800,0.0900,,9.5887,40.5350,16.0462,,6.6016,,,,119.65,3.78,1403.5800
2008-05-13,2495.1201170000004,,7.7900,7.2810,14.2836,8.2258,,,,9.0500,1.1500,5.3113,28.6214,52.9408,,14.3100,10.0400,6.8836,29.0000,19.0459,50.2380,1216.0000,27.4538,220.9000,5.5800,0.0900,,9.7913,40.5400,16.0105,,6.7551,,,,118.73,3.9,1403.0400
2008-05-14,2496.699951,,7.5900,7.5205,14.3105,8.6106,,,,9.0750,1.1500,5.4230,28.8457,52.0493,,14.4500,10.7500,7.0335,29.6000,17.6165,50.7089,1208.0000,28.2134,214.0000,5.6300,0.0900,,9.9601,40.5400,16.8551,,6.7551,,,,118.78,3.92,1408.6600
2008-05-15,2533.72998,,7.9600,7.5205,14.6469,,,,,9.4150,1.1300,5.2958,29.0432,52.2949,,14.5000,10.3100,7.0155,29.6000,17.7245,50.5391,1256.0000,27.7375,220.4000,5.6000,0.0900,,10.7029,40.5400,17.1705,,6.7551,,,,118.95,3.83,1423.5699
2008-05-16,2528.850098,,8.0100,7.4982,14.5124,9.1398,,,,9.5300,1.1400,5.1763,28.4957,52.2677,,14.8500,10.6900,6.9975,29.6000,17.4704,49.5201,1256.0000,27.1701,261.5000,5.6000,0.0900,,10.9730,40.5400,17.1705,,6.7551,,,,119.27,3.85,1425.3500
2008-05-19,2516.090088,,7.9400,7.0470,14.2500,9.1398,,,,9.7200,1.1300,5.1919,28.6483,52.0039,,15.5800,10.3100,6.9855,29.6000,17.7245,50.6163,1264.0000,26.6576,247.3000,5.5800,0.0900,,11.4119,41.2500,18.1371,,7.0622,,,,119.24,3.83,1426.6300
2008-05-20,2492.26001,,7.9000,7.0470,13.9809,,,,,9.8250,1.1500,5.1893,28.4778,51.9038,,15.5400,10.3200,6.8716,30.4000,17.7245,50.0373,1264.0000,26.8681,245.1000,5.6300,0.0900,,11.0743,41.0000,17.6335,,7.0622,,,,121.02,3.78,1413.4000
2008-05-21,2448.27002,,7.7500,7.2231,13.9069,,,,,9.8300,1.1700,5.1607,28.1816,51.4217,,15.2100,10.3400,6.7637,30.4000,17.7245,49.0724,1256.0000,25.9438,234.0000,5.6300,0.0900,,10.9055,41.0000,18.5492,,7.0622,,,,124.45,3.81,1390.7100
2008-05-22,2464.580078,,7.7000,7.2231,14.4249,,,,,10.0000,1.1800,5.2620,28.1816,52.3404,,15.5800,10.5200,6.6557,31.2000,17.7245,49.4738,1212.8000,30.1809,222.2000,5.6300,0.0900,,10.9730,41.0500,19.3429,,7.0622,,,,127.59,3.92,1394.3500
2008-05-23,2444.669922,,7.6700,7.4459,14.1692,,,,,9.8300,1.1900,5.2126,27.9034,51.5581,,16.1700,10.3600,6.8536,31.2000,17.5721,48.1538,1248.0000,30.4646,205.5000,5.6300,0.0900,,10.8380,41.0500,19.3327,,7.0622,,,,126.37,3.85,1375.9301
2008-05-27,2481.23999,,7.6700,7.3813,14.8690,8.6587,,,,9.9800,1.1724,5.3581,27.8764,52.8589,,16.2000,10.5100,6.7637,31.4000,17.6292,48.8563,1224.0000,31.5902,239.0000,5.6300,0.0900,,10.4328,41.0500,19.3785,,7.0622,,,,125.91,3.93,1385.3500
2008-05-28,2486.699951,,7.6900,7.2810,14.6402,9.1398,,,,9.9300,1.1900,5.3581,27.8226,53.1682,,16.4200,10.1300,6.6377,32.4000,17.6292,49.0570,1200.0000,31.5078,251.5000,5.6500,0.0900,,10.4666,41.0500,19.1903,,7.0622,,,,123.05,4.03,1390.8400
2008-05-29,2508.320068,,7.9400,7.0247,14.9901,9.0436,,,,10.1950,1.2200,5.5139,28.5855,53.5502,,16.4700,10.3500,6.8296,32.0000,17.6292,49.9678,1200.0000,32.0386,237.6000,5.6500,0.0900,,10.2977,41.0000,19.2310,,7.0622,,,,124.27,4.08,1398.2600
2008-05-30,2522.659912,,8.2800,7.1306,14.6940,,,,,9.8350,1.1600,5.4594,28.9983,54.1324,,16.4900,10.4000,6.7936,32.6000,18.2645,49.7903,1184.0000,31.4987,245.7000,5.6500,0.0900,,10.7029,40.2700,18.9969,,7.0622,,,,121.68,4.06,1400.3800
2008-06-02,2491.530029,,8.2400,7.0247,13.9338,,,,,9.5500,1.1800,5.3711,28.4867,52.9590,,15.9700,10.2000,6.8356,32.4000,17.0257,48.7945,1192.0000,31.0594,240.1000,5.6500,0.0900,,10.8717,40.2700,18.7731,,7.0622,,,,122.09,3.98,1385.6700
2008-06-03,2480.47998,,7.9700,7.0192,13.6377,,,,,9.3200,1.1700,5.5555,28.7650,52.9954,,15.6600,10.4800,6.8536,31.4000,17.0257,48.4471,1187.3600,30.0985,231.7000,5.6900,0.0900,,11.0405,40.2700,18.3457,,7.0622,,,,121.68,3.92,1377.6500
2008-06-04,2503.139893,,8.4100,6.9857,13.5503,,,,,9.3700,1.1900,5.7944,29.4919,53.0590,,15.5000,10.4200,6.6317,31.4000,17.0257,49.1959,1224.0000,31.3065,218.6000,5.7000,0.0900,,11.0405,40.2700,18.4678,,7.0622,,,,118.55,3.98,1377.2000
2008-06-05,2549.939941,,8.5000,6.9857,13.4897,,,,,9.7400,1.1600,5.9529,29.8868,54.0323,,16.4700,10.4000,6.6605,31.4000,17.0257,49.6142,1208.0000,33.3564,217.1000,5.7000,0.0900,,11.2769,40.2700,18.3813,,7.0929,,,,118.75,4.06,1404.0500
2008-06-06,2474.560059,,7.8900,7.1083,12.9515,8.6587,,,,9.4400,1.1700,5.5996,29.3304,51.4035,,15.8800,10.3800,6.6605,31.4000,16.9844,47.3058,1200.0000,31.9562,210.1000,5.7000,0.0900,,11.1081,41.7000,18.2542,,6.9087,,,,126.09,3.94,1360.6801
2008-06-09,2459.459961,,7.7900,7.1083,12.8035,8.6587,,,,9.1550,1.1300,5.6334,29.1240,50.9032,,15.7900,10.2900,6.7037,31.4000,17.4704,47.4917,1192.0000,31.8373,188.0000,5.7000,0.0900,,11.0405,41.7000,18.3203,,6.9087,,,,130.86,4.02,1361.7600
2008-06-10,2448.939941,,7.4700,7.1083,12.8438,7.6967,,,,8.9200,1.1600,5.6438,28.2354,50.4848,,15.8200,10.5300,6.7037,31.4000,17.1528,47.7009,1192.0000,31.0777,178.3000,5.7000,0.0900,,10.7704,41.5000,17.9387,,7.0622,,,,128.64,4.11,1358.4399
2008-06-11,2394.01001,,7.4200,7.1083,12.0566,,,,,8.9300,1.1700,5.4868,28.1188,48.2834,,15.5800,10.5400,6.6977,30.0000,17.5212,45.5630,1200.0000,30.4920,178.3000,5.7000,0.0600,,10.4328,41.5000,18.1066,,7.0622,,,,128.88,4.1,1335.4900
2008-06-12,2404.350098,,7.1000,7.1083,12.2585,,,,,9.1300,1.1600,5.4946,28.3880,48.4563,,16.4200,10.9600,6.6917,30.0000,17.5212,45.9115,1192.0000,31.4621,173.3000,5.7000,0.0600,,10.5679,41.5000,17.7149,,7.0622,,,,129.75,4.23,1339.8700
2008-06-13,2454.5,,7.4500,6.9746,12.4334,,,,,9.1650,1.1900,5.5574,28.6303,49.2477,,16.9500,11.8300,6.7037,30.6000,17.5212,46.5932,1184.0000,33.6126,174.2000,5.7000,0.0600,,11.4795,41.5000,18.1219,,7.0622,,,,130.51,4.27,1360.0300
2008-06-16,2474.780029,,7.1500,7.0749,12.7160,,,,,9.1500,1.1900,5.3115,28.6932,48.7292,,16.9800,11.2800,6.7757,30.4000,17.5212,46.4305,1200.0000,33.9421,187.6000,5.7000,0.0600,,11.2094,41.5000,18.0507,,7.0622,,,,129.77,4.25,1360.1400
2008-06-17,2457.72998,,7.2000,6.9189,12.2248,,,,,9.5450,1.1900,5.2016,28.6034,47.9742,,16.5500,11.0100,6.6857,29.2000,16.8659,46.0974,1200.0000,33.9329,183.9000,5.7000,0.0600,,11.2431,41.5000,17.9947,,7.0622,,,,128.97,4.23,1350.9301
2008-06-18,2429.709961,,6.8400,6.7128,11.9759,7.6967,,,,9.6000,1.2700,5.1048,28.1367,47.7104,,15.8800,11.0300,6.6677,29.0020,16.8273,45.7489,1192.0000,34.3996,187.7000,5.7000,0.0600,,11.2431,41.5000,17.7250,,7.0622,,,,128.44,4.16,1337.8101
2008-06-19,2462.060059,,7.0300,6.7406,12.0903,7.5812,,,,9.5900,1.2600,5.2958,27.9123,48.2834,,15.0000,11.0900,6.6917,28.0000,14.8227,47.4840,1200.0000,34.2074,188.6000,5.7500,0.0600,,11.1756,41.5000,17.6691,,7.0622,,,,129.44,4.22,1342.8300
2008-06-20,2406.090088,,6.7800,6.7963,11.9894,7.2156,,,,9.5650,1.2600,5.2121,27.3469,46.8826,,14.9400,11.4700,6.6917,28.0000,14.8227,45.6094,1144.0000,32.5694,182.5000,5.7500,0.0900,,11.2094,41.5000,17.5521,,7.0622,,,,128.56,4.16,1317.9301
2008-06-23,2385.73999,,6.7200,6.7406,11.4377,6.2535,,,,9.5050,1.2200,5.2068,27.2931,46.0185,,14.6700,10.3900,6.3140,28.0000,15.0990,44.5560,1104.0000,33.0910,178.6000,5.7500,0.0900,,11.3106,41.5000,16.7889,,6.8780,,,,130.7,4.19,1318.0000
2008-06-24,2368.280029,,6.6800,6.6849,11.5386,6.7346,,,,9.4450,1.1900,5.0708,26.9879,44.2447,,14.7900,10.3500,6.0501,28.0000,14.7777,44.1299,1096.0000,32.5328,170.9000,5.7500,0.0900,,11.1418,41.5000,16.3311,,6.8780,,,,131.34,4.1,1314.2900
2008-06-25,2401.26001,,6.8000,6.5512,11.7472,6.7346,,,,9.5350,1.1800,5.1650,27.1854,44.4266,,14.7000,11.5500,6.1221,28.6000,14.7777,44.4475,1104.0000,32.9903,170.3000,5.7500,0.0900,,11.4119,41.5000,16.3667,,6.8780,,,,129.87,4.12,1321.9700
2008-06-26,2321.3701170000004,,6.8200,6.4398,11.3704,6.7346,,,,9.3750,1.1500,4.9687,26.3956,43.5079,,16.8500,11.2100,5.9422,29.6000,14.7777,43.2856,1064.0000,32.3406,162.2000,5.7500,0.0900,,11.1418,41.5000,16.2547,,6.8780,,,,130.77,4.07,1283.1500
2008-06-27,2315.6298829999996,,6.7400,6.4231,11.0878,6.7346,,,,9.2300,1.1600,5.0708,26.3956,43.9081,,17.4800,11.2400,6.0141,29.4000,15.6258,42.8053,1128.0000,33.2466,156.7000,5.7500,0.0900,,10.8042,41.0000,16.0462,,6.8780,,,,135.31,3.99,1278.3800
2008-06-30,2292.97998,,6.4500,6.4677,10.8321,6.0130,,,,9.1600,1.1400,5.0394,26.4045,43.3714,,17.9200,10.6800,5.8283,28.0000,14.7777,42.4800,1120.0000,33.0361,152.7000,5.7500,0.0900,,10.9392,41.0000,15.8834,,6.8780,,,,136.03,3.99,1280.0000
2008-07-01,2304.969971,,6.4100,6.4677,11.1080,6.0130,,,,9.0500,1.1100,5.0184,26.7187,41.9160,,18.8600,10.8100,5.7923,27.0000,16.0242,42.1004,1072.0000,32.4412,155.0000,5.6800,0.0900,,10.5679,41.0000,15.5018,,6.8780,,,,136.94,4.01,1284.9100
2008-07-02,2251.459961,,6.2200,6.4064,10.7649,6.0130,,,,8.9150,1.1000,4.7594,26.0635,40.5788,,18.8000,11.0300,5.3546,27.0000,14.3023,40.6751,1080.0000,31.1875,151.7000,5.6600,0.0900,,10.2302,40.2500,15.3542,,6.8780,,,,137.73,3.99,1261.5200
2008-07-03,2245.3798829999996,,6.1700,6.4120,10.5025,6.0130,,,,8.6200,1.0800,4.7254,25.2468,40.8972,,18.8800,10.9800,5.2167,26.8000,14.4565,40.5667,1104.0000,30.7483,157.6000,5.6600,0.0900,,9.8251,40.2500,15.4000,,6.8780,,,,140.73,3.99,1262.9000
2008-07-07,2243.320068,,5.8300,6.3562,10.1863,6.0130,,,,8.3000,1.0600,4.7516,25.6506,40.6789,,19.3400,11.2100,5.4745,26.8000,14.4565,41.2561,1080.0000,32.2216,157.1000,5.6500,0.0900,,9.4202,40.2500,14.7692,,6.8780,,,,138.44,3.95,1252.3101
2008-07-08,2294.439941,,6.4000,6.5156,11.8683,5.7725,,,,8.6150,1.1400,4.7097,26.4674,40.7062,,19.5700,11.9600,5.4145,27.6000,14.4886,43.1461,1088.0000,31.2150,162.9000,5.6500,0.0900,,9.1498,40.2500,15.2372,,6.5402,,,,135.21,3.91,1273.7000
2008-07-09,2234.889893,,6.0700,6.4064,10.7918,5.7725,,,,8.2250,1.0800,4.5475,26.5930,39.7875,,19.4300,11.6700,5.6904,27.0000,14.4886,42.8828,1056.0000,30.9221,165.1000,5.6500,0.0900,,8.8459,41.0000,15.5018,,6.5218,,,,133.16,3.85,1244.6899
2008-07-10,2257.850098,,5.9100,6.4064,11.4982,5.7725,,,,8.2800,1.0900,4.6783,26.7366,40.3878,,19.3600,12.0900,5.3965,27.2000,14.4629,42.7898,1064.0000,31.8556,161.8000,5.6500,0.0900,,8.7784,41.0000,15.3899,,6.5095,,,,133.68,3.83,1253.3900
2008-07-11,2239.080078,,6.0000,6.3117,12.2383,5.7725,,,,8.7400,1.0700,4.5004,26.4584,40.3059,,19.3500,12.5500,5.3186,27.2000,14.4629,42.3328,1069.8400,32.3955,161.4000,5.6500,0.0900,,8.7109,41.0000,15.2779,,6.5095,,,,139.85,3.96,1239.4900
2008-07-14,2212.8701170000004,,5.5800,6.1390,11.5520,5.7725,,,,8.5750,1.0700,4.4402,25.7135,39.9876,,18.9700,12.6000,5.1507,27.2000,14.4629,42.3096,1232.0000,31.4255,162.2000,5.6400,0.0900,,8.6096,41.0000,15.5069,,5.6805,,,,139.81,3.9,1228.3000
2008-07-15,2215.709961,,5.3000,6.1724,11.3233,6.3978,,,,8.2050,0.9800,4.4245,25.7763,39.6328,,19.3300,13.0800,5.1867,27.2000,12.8502,41.6666,1256.0000,31.5536,155.6000,5.6400,0.0900,,8.5083,41.0000,15.7053,,5.6805,,,,138.0,3.87,1214.9100
2008-07-16,2284.850098,,5.6600,5.9607,13.2206,6.3978,,,,8.2300,1.0100,4.5396,26.3417,41.0609,,20.0000,13.2100,5.1867,27.2000,12.2462,44.0757,1160.0000,34.6650,179.1000,5.6200,0.0900,,8.8797,40.5200,15.5272,,6.1410,,,,133.09,3.97,1245.3600
2008-07-17,2312.300049,,5.6500,6.6292,14.0347,6.3978,,,,8.1700,1.0300,4.5344,26.4763,41.9342,,20.0800,13.6600,5.5464,24.8000,11.8864,43.2546,1224.0000,36.3854,180.3000,5.6200,0.0900,,8.8459,40.5200,16.0563,,6.1410,,,,131.03,4.07,1260.3199
2008-07-18,2282.780029,,5.4300,6.1278,13.7656,6.3978,,,,8.2150,1.0400,4.5135,26.2340,40.8790,,20.3000,14.0600,5.5464,25.6000,12.2013,44.2306,1208.0000,36.1201,177.9000,5.6200,0.0900,,9.0147,40.5200,15.9190,,6.1410,,,,127.93,4.11,1260.6801
2008-07-21,2279.530029,,5.5800,6.2560,13.5637,6.7346,,,,8.3050,1.0100,4.7699,26.7366,41.6522,,20.7000,14.5100,5.9662,25.8000,12.5289,44.0912,1184.0000,35.6167,185.9000,5.6200,0.0900,,9.0823,40.5200,16.3870,,6.1410,,,,127.72,4.09,1260.0000
2008-07-22,2303.959961,,5.7000,6.0944,14.2971,6.7346,,,,8.4900,1.0499,4.7830,26.2520,42.6710,,21.0000,15.0900,5.9662,25.4000,12.8052,45.5087,1195.6800,36.9803,183.7000,5.6500,0.0900,,9.1160,40.7000,16.3565,,6.1410,,,,127.43,4.14,1277.0000
2008-07-23,2325.8798829999996,,5.7800,6.1390,14.3845,6.7346,,,,8.3750,1.0500,4.8248,25.8481,42.4891,,20.9600,14.8200,5.9362,24.6000,12.7859,38.3900,1184.0000,35.6533,181.9000,5.6600,0.0900,,9.2173,40.5000,16.5346,,6.1410,,,,123.89,4.16,1282.1899
2008-07-24,2280.110107,,5.7800,6.1390,14.5729,6.7346,,,,8.1900,1.0400,4.7385,27.2751,42.1343,,21.1000,15.1600,5.8043,24.6000,13.1779,37.1971,1200.0000,33.9604,170.4000,5.6600,0.0900,,9.0147,40.5000,16.2853,,6.1410,,,,122.42,4.03,1252.5400
2008-07-25,2310.530029,,5.9200,6.0944,14.7209,7.6004,,,,7.7550,1.0600,4.9530,26.9161,42.9530,,20.2900,15.2900,5.6904,24.6000,13.1779,38.5837,1192.0800,34.6101,167.9000,5.6600,0.0900,,8.9135,40.5000,16.4939,,6.1410,,,,122.63,4.13,1257.7600
2008-07-28,2264.219971,,5.8800,5.8772,14.0952,7.6004,,,,7.4050,1.0800,4.7437,26.8084,42.2980,,19.3500,15.2500,5.5764,24.6000,13.1779,37.0577,1184.0000,34.5826,167.5000,5.6600,0.0900,,8.6771,40.5000,16.3107,,6.2024,,,,123.19,4.06,1234.3700
2008-07-29,2319.6201170000004,,5.8700,6.1278,15.2726,7.6004,,,,7.2850,1.0800,4.9399,27.2482,42.6619,,19.9900,15.5600,5.5548,24.6000,13.1779,38.3280,1200.0000,35.7449,173.9000,5.6600,0.0900,,8.6771,40.5000,16.3616,,6.2024,,,,121.73,4.09,1263.2000
2008-07-30,2329.719971,,5.7100,6.0833,15.5350,7.2156,,,,7.2250,1.0900,4.9818,27.4815,42.3526,,20.1000,15.0100,5.5464,24.4000,13.3321,37.6309,1200.0000,36.1933,175.5000,5.6900,0.0900,,8.5083,40.5000,16.4328,,6.2024,,,,120.88,4.07,1284.2600
2008-07-31,2325.550049,,5.5100,6.1251,15.7032,7.2156,,,,7.2050,1.1200,4.9740,27.2931,41.8978,,19.9200,15.5000,5.4445,24.6000,14.0196,37.3365,1176.0000,34.8206,173.4000,5.6900,0.0900,,8.3733,40.5000,16.2751,,6.2024,,,,122.48,3.99,1267.3800
2008-08-01,2310.959961,,5.5000,5.8772,15.6629,7.2156,,,,7.3300,1.1000,4.9373,26.7905,41.8796,,20.4600,15.6100,5.4505,24.6000,14.0195,37.0267,1200.0000,35.1043,180.0000,5.6800,0.0900,,8.2044,41.1200,16.2802,,6.2024,,,,121.08,3.97,1260.3101
2008-08-04,2285.560059,,5.5000,5.9886,15.3921,7.2156,,,,7.2500,1.0780,4.6521,26.4494,41.1064,,19.5400,15.5000,5.4505,24.6000,14.0195,37.1739,1152.0000,32.9903,171.7000,5.6700,0.0900,,8.2044,41.1200,16.5244,,6.2024,,,,120.8,3.98,1249.0100
2008-08-05,2349.830078,,6.4400,5.8493,15.8592,7.4561,,,,7.2500,1.0300,4.7149,27.1225,41.9706,,20.1100,15.5900,5.3965,24.6000,14.4565,39.5752,1176.0000,33.8963,165.5000,5.6800,0.0900,,8.1707,41.1200,16.7024,,6.2024,,,,116.22,4.04,1284.8800
2008-08-06,2378.3701170000004,,6.3300,5.7847,15.8795,7.4561,,,,7.5600,1.0400,5.1231,27.4636,42.2980,,19.3100,16.7100,5.2886,24.4000,13.9746,39.0949,1208.0000,31.9562,169.7010,5.6800,0.0900,,8.2382,41.0400,17.2366,,6.2454,,,,114.64,4.06,1289.1899
2008-08-07,2355.72998,,6.7300,5.7657,14.8303,7.4561,,,,6.0500,1.0500,5.1257,27.3738,35.6486,,18.2400,16.2800,5.0668,23.8000,13.9746,38.8935,1256.0000,31.0960,161.2000,5.6800,0.0900,,8.2720,40.5300,16.4125,,6.2454,,,,115.08,3.92,1266.0699
2008-08-08,2414.100098,,6.8600,5.8493,15.6493,7.4561,,,,6.0650,1.0900,5.6673,27.7328,34.6298,,19.6200,16.8200,5.0967,24.4000,13.9425,40.2646,1264.0000,33.1093,162.8500,5.7200,0.0600,,8.2382,40.5300,16.8856,,6.2454,,,,112.73,3.94,1296.3199
2008-08-11,2439.949951,,6.9600,5.8604,16.2450,6.7346,,,,5.8900,1.0800,5.6909,27.4187,33.6565,,19.9200,17.4700,5.0308,23.6000,13.8075,39.9470,1320.0000,33.8414,155.0000,5.7200,0.0600,,8.2720,40.5000,17.0738,,6.2639,,,,111.27,3.99,1305.3199
2008-08-12,2430.610107,,6.8000,5.8125,16.6105,6.7346,,,,5.9000,1.0600,5.6595,27.2392,33.2290,,19.5000,17.9500,4.9648,24.6000,13.8075,39.8928,1360.0000,33.5852,158.4000,5.7100,0.0600,,8.3057,40.9650,16.7024,,6.2639,,,,109.08,3.91,1289.5900
2008-08-13,2428.6201170000004,,6.8600,5.8493,16.1367,6.7346,,,,6.0400,1.0600,5.9787,27.0328,32.4831,,19.5500,17.4900,4.7909,24.6000,14.3858,39.9315,1360.0000,32.9263,159.4000,5.7100,0.0600,,8.2720,40.9700,16.3412,,6.2332,,,,109.56,3.94,1285.8300
2008-08-14,2453.669922,,6.5700,5.8493,16.0555,6.7346,,,,6.1500,1.0800,5.7877,26.8712,32.9379,,19.3500,16.9000,4.8209,23.8000,14.3858,40.6829,1360.0000,33.9970,162.0000,5.7100,0.0600,,8.5083,44.0000,15.9648,,6.2332,,,,110.88,3.89,1292.9301
2008-08-15,2452.52002,,6.3900,6.1278,16.1299,6.7346,,,,6.0900,1.0800,5.7511,27.1495,32.8742,,19.7700,16.3700,4.8449,23.8000,13.0429,40.1871,1440.0000,35.3330,156.6000,5.7500,0.0600,,8.3057,43.9000,16.1021,,6.2332,,,,107.88,3.84,1298.2000
2008-08-18,2416.97998,,6.3200,5.8493,15.7035,6.7346,,,,6.0600,1.1100,5.6176,27.1225,31.2824,,19.3500,15.0200,4.8569,23.8000,13.0429,39.8850,1464.0000,34.3447,153.6000,5.7500,0.0600,,8.2044,43.9000,16.0462,,6.2332,,,,108.68,3.82,1278.6000
2008-08-19,2384.360107,,6.2400,5.8493,15.5140,7.0232,,,,6.0700,1.1000,5.4528,27.0059,30.9731,,19.7300,14.0500,4.8269,23.8000,13.4927,39.3428,1472.0000,33.3747,150.5000,5.7500,0.0600,,8.1031,43.7500,16.1479,,6.2332,,,,108.26,3.83,1266.6899
2008-08-20,2389.080078,,6.0100,5.8493,15.3718,7.0232,,,,6.0150,1.1100,5.5182,26.9430,34.5570,,20.1100,13.7900,4.8689,23.1980,14.5721,38.9167,1400.0000,33.6401,160.0000,5.7400,0.0600,,8.1031,43.0000,16.3005,,6.2332,,,,109.77,3.79,1274.5400
2008-08-21,2380.3798829999996,,6.0100,5.8493,14.7559,7.0232,,,,5.9500,1.0700,5.4188,26.8264,34.5116,,18.7500,13.4900,4.9049,23.2000,14.7456,38.5914,1392.0000,37.3463,160.8000,5.7400,0.0600,,7.7149,43.9500,16.2904,,6.2332,,,,114.07,3.84,1277.7200
2008-08-22,2414.709961,,6.2700,5.8493,14.6611,7.0232,,,,6.0050,1.0800,5.6019,26.9251,36.7857,,18.7500,13.8500,4.9768,23.2000,14.7456,39.7223,1400.0000,37.9229,173.6000,5.7400,0.0600,,8.2888,43.9500,16.2904,,6.0551,,,,114.63,3.87,1292.2000
2008-08-25,2365.590088,,6.0500,5.8493,14.3159,7.0232,,,,5.8550,1.1000,5.2487,26.6648,34.6025,,17.7600,13.9200,5.0248,23.2000,14.7456,39.1956,1392.0000,37.5568,184.5000,5.7500,0.0600,,8.1031,43.9500,16.0614,,6.0182,,,,110.61,3.79,1266.8400
2008-08-26,2361.969971,,6.0600,5.8493,13.9910,7.0232,,,,5.6000,1.0600,5.2592,26.5392,36.8311,,18.1600,14.0100,4.8569,23.2000,13.8332,39.3815,1392.0000,38.0052,180.0000,5.7400,0.0600,,7.8330,41.0000,16.0512,,6.0182,,,,110.51,3.79,1271.5100
2008-08-27,2382.459961,,6.1300,5.8493,14.1805,6.7827,,,,5.5800,1.0700,5.4109,26.8982,37.6953,,18.6000,14.0700,5.0308,23.6000,14.7263,39.8850,1376.0000,37.9595,178.9000,5.7700,0.0600,,7.5629,41.0000,15.9749,,6.0182,,,,111.79,3.77,1281.6600
2008-08-28,2411.639893,,6.1900,5.8493,14.8100,6.7827,,,,5.5700,1.0600,5.6228,26.9520,38.6049,,19.0000,14.1500,4.9468,23.0000,14.7263,41.0624,1400.0000,38.4719,180.9000,5.7700,0.0600,,7.6811,41.0000,16.1784,,6.0182,,,,111.85,3.79,1300.6801
2008-08-29,2367.52002,,6.1400,6.5178,14.7085,6.7827,,,,5.5250,1.0300,5.5888,27.0956,37.9136,,18.9100,13.9500,4.9049,23.0000,14.7263,40.3653,1360.0000,38.3896,187.5000,5.8000,0.0600,,7.6980,41.0000,15.9444,,6.0182,,,,111.23,3.83,1282.8300
2008-09-02,2349.23999,,6.1700,5.7657,16.3194,6.7827,,,,5.3950,1.0500,5.5705,27.0956,38.8960,,18.5300,13.8600,5.2167,23.0000,13.9746,40.3111,1376.0000,37.7764,168.0000,5.8000,0.0600,,7.6980,41.0000,15.8325,,6.0182,,,,103.4,3.74,1277.5800
2008-09-03,2333.72998,,6.3100,6.4120,17.2874,6.7827,,,,5.1850,1.0200,5.4266,26.7366,39.3235,,19.4300,13.7800,5.2766,23.0000,14.1352,40.1794,1344.0000,38.4719,160.9000,5.8500,0.0600,,7.6305,40.8900,16.0207,,6.0182,,,,103.68,3.71,1274.9800
2008-09-04,2259.040039,,6.1800,6.4120,16.4548,6.7827,,,,4.9850,1.0300,5.2278,26.3686,39.2599,,20.7000,14.0100,4.9888,22.7980,14.1352,39.2070,1328.0000,36.9528,150.2000,5.8500,0.0600,,7.3604,40.7400,15.9088,,6.0182,,,,103.64,3.64,1236.8300
